id,title,summary,full_text,link,source,category,subcategory,location,impact,severity,keywords,timestamp,processed_at
1765379537039,UAE continues to send aid to assist flood-hit Sri Lanka,The UAEs eight humanitarian aid aircraft has arrived in Sri Lanka on Tuesday in efforts to support the country following deadly floods and landslides. MORE..,LIVE🔴Ada Derana Prime Time News Bulletin 6.55 pm,https://www.adaderana.lk/news/115835/uae-continues-to-send-aid-to-assist-flood-hit-sri-lanka,ada_derana,weather,floods,Sri Lanka,Severe weather conditions posing risks to public safety. Follow official warnings.,high,[],2025-12-10T20:42:17.039768,2025-12-10T20:42:17.039883
1765379537042,Advisory issued for severe lightning,An Amber advisory has been issued by the Department of Meteorology for severe lightning in the Western and Sabaragamuwa provinces and in Galle and Matara Districts. MORE..,LIVE🔴Ada Derana Prime Time News Bulletin 6.55 pm,https://www.adaderana.lk/news/115834/advisory-issued-for-severe-lightning,ada_derana,general,general_news,Sri Lanka,General news update for public information,info,[],2025-12-10T20:42:17.042849,2025-12-10T20:42:17.042936
1765379537043,"Significant flooding reported after heavy rainfall in Jeddah, Saudi Arabia","Jeddah, Saudi Arabia has experienced heavy rainfall that has led to significant flooding and traffic congestion across the city. MORE..",LIVE🔴Ada Derana Prime Time News Bulletin 6.55 pm,https://www.adaderana.lk/news/115833/significant-flooding-reported-after-heavy-rainfall-in-jeddah-saudi-arabia,ada_derana,weather,rainfall_alerts,Sri Lanka,Weather-related disruptions expected. Stay informed about updates.,medium,[],2025-12-10T20:42:17.043937,2025-12-10T20:42:17.044014
1765379537046,Greek Bond case: Ex-CBSL Governor Cabraal released,"Former Central Bank Governor Ajith Nivard Cabraal has been released from the case pertaining to the 2012 purchase of Greek Bonds, subject to conditions, Ada Derana reporter said. MORE..",LIVE🔴Ada Derana Prime Time News Bulletin 6.55 pm,https://www.adaderana.lk/news/115832/greek-bond-case-ex-cbsl-governor-cabraal-released,ada_derana,general,general_news,Sri Lanka,General news update for public information,info,[],2025-12-10T20:42:17.046458,2025-12-10T20:42:17.046565
1765379537047,Case against Yoshitha and grandmother adjourned pending Daisy Forrests medical report,"The Attorney General informed the Colombo High Court today (10) that Daisy Forrest, the grandmother of Yoshitha Rajapaksa and a defendant in a case filed under the Prevention of Money Laundering Act, is scheduled to undergo a psychiatric medical report tomorrow by the Colombo Judicial Medical Officer. MORE..",LIVE🔴Ada Derana Prime Time News Bulletin 6.55 pm,https://www.adaderana.lk/news/115831/case-against-yoshitha-and-grandmother-adjourned-pending-daisy-forrests-medical-report,ada_derana,crime,court_legal_updates,Colombo,Law enforcement update for public information.,info,[],2025-12-10T20:42:17.047724,2025-12-10T20:42:17.047808
1765379537049,Homeowners in landslide-prone areas provided with reports on risk level: NBRO,The National Building Research Organisation (NBRO) has extended landslide warnings issued to several areas based on current ground conditions and weather forecasts. MORE..,LIVE🔴Ada Derana Prime Time News Bulletin 6.55 pm,https://www.adaderana.lk/news/115830/homeowners-in-landslide-prone-areas-provided-with-reports-on-risk-level-nbro-,ada_derana,weather,landslides,Sri Lanka,Weather-related disruptions expected. Stay informed about updates.,medium,[],2025-12-10T20:42:17.049222,2025-12-10T20:42:17.049316
1765379537052,Heavy vehicles barred from using road over Kotmale Dam: Mahaweli Authority,"Heavy vehicles have been barred from using the road over the Kotmale Dam, the Mahaweli Development Authority (MDA) has announced. MORE..",LIVE🔴Ada Derana Prime Time News Bulletin 6.55 pm,https://www.adaderana.lk/news/115829/heavy-vehicles-barred-from-using-road-over-kotmale-dam-mahaweli-authority,ada_derana,traffic,road_accident,Sri Lanka,Traffic information update for public awareness.,info,[],2025-12-10T20:42:17.052422,2025-12-10T20:42:17.052549
1765379537053,Kolonna Pradeshiya Sabhas budget defeated for the second time,"The annual budget of the Kolonna Pradeshiya Sabha, which is controlled by the National Peoples Power (NPP), has been defeated for the second time. MORE..",LIVE🔴Ada Derana Prime Time News Bulletin 6.55 pm,https://www.adaderana.lk/news/115828/kolonna-pradeshiya-sabhas-budget-defeated-for-the-second-time,ada_derana,general,general_news,Sri Lanka,General news update for public information,info,[],2025-12-10T20:42:17.053630,2025-12-10T20:42:17.053735
1765379537055,Family dog assists in locating bodies of seven victims in Ambokka landslide,"Highlands surrounding the Ambokka village within the Pallepola Divisional Secretariat area in Matale, have reportedly become increasingly unstable following recent heavy rains. MORE..",LIVE🔴Ada Derana Prime Time News Bulletin 6.55 pm,https://www.adaderana.lk/news/115827/family-dog-assists-in-locating-bodies-of-seven-victims-in-ambokka-landslide,ada_derana,weather,rainfall_alerts,Sri Lanka,Weather advisory in effect. Minor inconveniences possible.,low,[],2025-12-10T20:42:17.055045,2025-12-10T20:42:17.055144
1765379537056,H-1B visa appointments postponed for many Indians amid US Social Media rules,The US State Departments new social media vetting policy has triggered massive disruptions for H-1B visa applicants in India as many appointments have been postponed to next year. The US Embassy in India issued an advisory to the visa applicants on Tuesday night. MORE..,LIVE🔴Ada Derana Prime Time News Bulletin 6.55 pm,https://www.adaderana.lk/news/115826/h-1b-visa-appointments-postponed-for-many-indians-amid-us-social-media-rules,ada_derana,government,government_general,Sri Lanka,Policy changes announced. Impact on services expected.,medium,[],2025-12-10T20:42:17.056684,2025-12-10T20:42:17.056796
1765379537059,Google Maps begins updating Sri Lankas road network  Minister,"Google Maps has commenced updating information pertaining Sri Lankas road network covering around 12,000 kilometers, Minister of Transport Bimal Ratnayake has stated. MORE..",LIVE🔴Ada Derana Prime Time News Bulletin 6.55 pm,https://www.adaderana.lk/news/115825/google-maps-begins-updating-sri-lankas-road-network-minister,ada_derana,traffic,bus_issues,Sri Lanka,Traffic information update for public awareness.,info,[],2025-12-10T20:42:17.058989,2025-12-10T20:42:17.059099
1765379537061,"Rebuilding Sri Lanka Fund receives Rs. 1,893 million thus far","The Rebuilding Sri Lanka programme, initiated to restore the country following the damage caused by Cyclone Ditwah, has received a total of Rs. 1,893 million in funding from domestic sources, overseas Sri Lankans, and various institutions, the Secretary to the Ministry of Finance, Dr. Harshana Suriyapperuma has stated. MORE..",LIVE🔴Ada Derana Prime Time News Bulletin 6.55 pm,https://www.adaderana.lk/news/115824/rebuilding-sri-lanka-fund-receives-rs-1893-million-thus-far,ada_derana,weather,cyclones,Sri Lanka,Weather advisory in effect. Minor inconveniences possible.,low,[],2025-12-10T20:42:17.061293,2025-12-10T20:42:17.061404
1765379537063,"Over 50,000 tourists arrive in first eight days of December","A total of 50,222 tourists have arrived in the country thus far in December, data from the Sri Lanka Tourism Development Authority (SLTDA) shows. MORE..",LIVE🔴Ada Derana Prime Time News Bulletin 6.55 pm,https://www.adaderana.lk/news/115823/over-50000-tourists-arrive-in-first-eight-days-of-december,ada_derana,general,general_news,Sri Lanka,General news update for public information,info,[],2025-12-10T20:42:17.062993,2025-12-10T20:42:17.063087
1765379537064,"Landslide in Bogahapathana, no injuries or casualties reported","A landslide has been reported in Bogahapathana, Meegahakiula. MORE..",LIVE🔴Ada Derana Prime Time News Bulletin 6.55 pm,https://www.adaderana.lk/news/115821/landslide-in-bogahapathana-no-injuries-or-casualties-reported,ada_derana,weather,landslides,Sri Lanka,Weather advisory in effect. Minor inconveniences possible.,low,[],2025-12-10T20:42:17.064284,2025-12-10T20:42:17.064401
1765379861964,Thriposha company hands over Rs. 100 mln in dividends to Treasury,Sri Lanka Thriposha Limited has General Treasury handed over a sum of Rs. 100 million to the General Treasury as dividends. MORE..,LIVE🔴Ada Derana Prime Time News Bulletin 6.55 pm,https://www.adaderana.lk/news/115841/thriposha-company-hands-over-rs-100-mln-in-dividends-to-treasury,ada_derana,general,general_news,Sri Lanka,General news update for public information,info,[],2025-12-10T20:47:41.964843,2025-12-10T20:47:41.964973
1765379861967,Amended timetable of 2025 A/L examination released,"The Ministry of Education has decided that the subjects of the 2025 G.C.E. Advanced Level (A/L) examination which were postponed due to the adverse weather conditions in Sri Lanka will now be conducted from January 12 to January 20, 2026. MORE..",LIVE🔴Ada Derana Prime Time News Bulletin 6.55 pm,https://www.adaderana.lk/news/115840/amended-timetable-of-2025-al-examination-released,ada_derana,weather,weather_general,Sri Lanka,Weather information update for planning purposes.,info,[],2025-12-10T20:47:41.967670,2025-12-10T20:47:41.967775
1765379861971,Notice on reopening preschools and early childhood development centers,All preschools and early childhood development centers that were closed due to the emergency disaster situation and are now deemed safe to resume operations will be reopened from 16 December 2025. MORE..,LIVE🔴Ada Derana Prime Time News Bulletin 6.55 pm,https://www.adaderana.lk/news/115839/notice-on-reopening-preschools-and-early-childhood-development-centers-,ada_derana,safety,rescue_operations,Sri Lanka,Emergency safety situation requiring immediate attention and precautions.,high,[],2025-12-10T20:47:41.971208,2025-12-10T20:47:41.971349
1765379861976,Russias first aircraft carrying 35 tons of humanitarian aid arrives in Sri Lanka,Russia has dispatched a consignment of 35 metric tons of humanitarian aid to Sri Lanka following the impact of Cyclone Ditwah. MORE..,LIVE🔴Ada Derana Prime Time News Bulletin 6.55 pm,https://www.adaderana.lk/news/115838/russias-first-aircraft-carrying-35-tons-of-humanitarian-aid-arrives-in-sri-lanka,ada_derana,weather,cyclones,Sri Lanka,Weather information update for planning purposes.,info,[],2025-12-10T20:47:41.976572,2025-12-10T20:47:41.976691
1765379861978,Australia and UNFPA partner to protect women and girls in cyclone-affected Sri Lanka,"Australia and the United Nations Population Fund (UNFPA) have partnered to deliver urgent humanitarian assistance to protect women and girls across Sri Lanka, affected by catastrophic floods and landslides triggered by Cyclone Ditwah, one of the most devastating climate-related disasters to strike the island nation in recent years. MORE..",LIVE🔴Ada Derana Prime Time News Bulletin 6.55 pm,https://www.adaderana.lk/news/115837/australia-and-unfpa-partner-to-protect-women-and-girls-in-cyclone-affected-sri-lanka,ada_derana,weather,floods,Sri Lanka,Severe weather conditions posing risks to public safety. Follow official warnings.,high,[],2025-12-10T20:47:41.978304,2025-12-10T20:47:41.978422
1765379861982,Deepavali inscribed on UNESCOs Intangible Cultural Heritage list,"Deepavali  the festival of lights  was on Wednesday (December 10, 2025) inscribed on the UNESCOs Representative List of the Intangible Cultural Heritage of Humanity, sparking celebrations to mark the earning of the coveted tag. MORE..",LIVE🔴Ada Derana Prime Time News Bulletin 6.55 pm,https://www.adaderana.lk/news/115836/deepavali-inscribed-on-unescos-intangible-cultural-heritage-list,ada_derana,community,community_general,Sri Lanka,General information update for public awareness.,info,[],2025-12-10T20:47:41.982773,2025-12-10T20:47:41.982883
1765379861984,UAE continues to send aid to assist flood-hit Sri Lanka,The UAEs eight humanitarian aid aircraft has arrived in Sri Lanka on Tuesday in efforts to support the country following deadly floods and landslides. MORE..,LIVE🔴Ada Derana Prime Time News Bulletin 6.55 pm,https://www.adaderana.lk/news/115835/uae-continues-to-send-aid-to-assist-flood-hit-sri-lanka,ada_derana,weather,floods,Sri Lanka,Severe weather conditions posing risks to public safety. Follow official warnings.,high,[],2025-12-10T20:47:41.984332,2025-12-10T20:47:41.984433
1765379861986,Advisory issued for severe lightning,An Amber advisory has been issued by the Department of Meteorology for severe lightning in the Western and Sabaragamuwa provinces and in Galle and Matara Districts. MORE..,LIVE🔴Ada Derana Prime Time News Bulletin 6.55 pm,https://www.adaderana.lk/news/115834/advisory-issued-for-severe-lightning,ada_derana,general,general_news,Sri Lanka,General news update for public information,info,[],2025-12-10T20:47:41.986658,2025-12-10T20:47:41.986752
1765379861988,"Significant flooding reported after heavy rainfall in Jeddah, Saudi Arabia","Jeddah, Saudi Arabia has experienced heavy rainfall that has led to significant flooding and traffic congestion across the city. MORE..",LIVE🔴Ada Derana Prime Time News Bulletin 6.55 pm,https://www.adaderana.lk/news/115833/significant-flooding-reported-after-heavy-rainfall-in-jeddah-saudi-arabia,ada_derana,weather,rainfall_alerts,Sri Lanka,Weather-related disruptions expected. Stay informed about updates.,medium,[],2025-12-10T20:47:41.988804,2025-12-10T20:47:41.990063
1765379861993,Greek Bond case: Ex-CBSL Governor Cabraal released,"Former Central Bank Governor Ajith Nivard Cabraal has been released from the case pertaining to the 2012 purchase of Greek Bonds, subject to conditions, Ada Derana reporter said. MORE..",LIVE🔴Ada Derana Prime Time News Bulletin 6.55 pm,https://www.adaderana.lk/news/115832/greek-bond-case-ex-cbsl-governor-cabraal-released,ada_derana,general,general_news,Sri Lanka,General news update for public information,info,[],2025-12-10T20:47:41.993652,2025-12-10T20:47:41.993783
1765379861995,Case against Yoshitha and grandmother adjourned pending Daisy Forrests medical report,"The Attorney General informed the Colombo High Court today (10) that Daisy Forrest, the grandmother of Yoshitha Rajapaksa and a defendant in a case filed under the Prevention of Money Laundering Act, is scheduled to undergo a psychiatric medical report tomorrow by the Colombo Judicial Medical Officer. MORE..",LIVE🔴Ada Derana Prime Time News Bulletin 6.55 pm,https://www.adaderana.lk/news/115831/case-against-yoshitha-and-grandmother-adjourned-pending-daisy-forrests-medical-report,ada_derana,crime,court_legal_updates,Colombo,Law enforcement update for public information.,info,[],2025-12-10T20:47:41.995485,2025-12-10T20:47:41.995584
1765379861997,Homeowners in landslide-prone areas provided with reports on risk level: NBRO,The National Building Research Organisation (NBRO) has extended landslide warnings issued to several areas based on current ground conditions and weather forecasts. MORE..,LIVE🔴Ada Derana Prime Time News Bulletin 6.55 pm,https://www.adaderana.lk/news/115830/homeowners-in-landslide-prone-areas-provided-with-reports-on-risk-level-nbro-,ada_derana,weather,landslides,Sri Lanka,Weather-related disruptions expected. Stay informed about updates.,medium,[],2025-12-10T20:47:41.997743,2025-12-10T20:47:41.997869
1765379862001,Heavy vehicles barred from using road over Kotmale Dam: Mahaweli Authority,"Heavy vehicles have been barred from using the road over the Kotmale Dam, the Mahaweli Development Authority (MDA) has announced. MORE..",LIVE🔴Ada Derana Prime Time News Bulletin 6.55 pm,https://www.adaderana.lk/news/115829/heavy-vehicles-barred-from-using-road-over-kotmale-dam-mahaweli-authority,ada_derana,traffic,road_accident,Sri Lanka,Traffic information update for public awareness.,info,[],2025-12-10T20:47:42.001383,2025-12-10T20:47:42.001474
1765379862002,Kolonna Pradeshiya Sabhas budget defeated for the second time,"The annual budget of the Kolonna Pradeshiya Sabha, which is controlled by the National Peoples Power (NPP), has been defeated for the second time. MORE..",LIVE🔴Ada Derana Prime Time News Bulletin 6.55 pm,https://www.adaderana.lk/news/115828/kolonna-pradeshiya-sabhas-budget-defeated-for-the-second-time,ada_derana,general,general_news,Sri Lanka,General news update for public information,info,[],2025-12-10T20:47:42.002448,2025-12-10T20:47:42.002561
1765379862004,Family dog assists in locating bodies of seven victims in Ambokka landslide,"Highlands surrounding the Ambokka village within the Pallepola Divisional Secretariat area in Matale, have reportedly become increasingly unstable following recent heavy rains. MORE..",LIVE🔴Ada Derana Prime Time News Bulletin 6.55 pm,https://www.adaderana.lk/news/115827/family-dog-assists-in-locating-bodies-of-seven-victims-in-ambokka-landslide,ada_derana,weather,rainfall_alerts,Sri Lanka,Weather advisory in effect. Minor inconveniences possible.,low,[],2025-12-10T20:47:42.004250,2025-12-10T20:47:42.004375
1765379862006,H-1B visa appointments postponed for many Indians amid US Social Media rules,The US State Departments new social media vetting policy has triggered massive disruptions for H-1B visa applicants in India as many appointments have been postponed to next year. The US Embassy in India issued an advisory to the visa applicants on Tuesday night. MORE..,LIVE🔴Ada Derana Prime Time News Bulletin 6.55 pm,https://www.adaderana.lk/news/115826/h-1b-visa-appointments-postponed-for-many-indians-amid-us-social-media-rules,ada_derana,government,government_general,Sri Lanka,Policy changes announced. Impact on services expected.,medium,[],2025-12-10T20:47:42.006054,2025-12-10T20:47:42.006146
1765379862009,Google Maps begins updating Sri Lankas road network  Minister,"Google Maps has commenced updating information pertaining Sri Lankas road network covering around 12,000 kilometers, Minister of Transport Bimal Ratnayake has stated. MORE..",LIVE🔴Ada Derana Prime Time News Bulletin 6.55 pm,https://www.adaderana.lk/news/115825/google-maps-begins-updating-sri-lankas-road-network-minister,ada_derana,traffic,bus_issues,Sri Lanka,Traffic information update for public awareness.,info,[],2025-12-10T20:47:42.009316,2025-12-10T20:47:42.009422
1765379862010,"Rebuilding Sri Lanka Fund receives Rs. 1,893 million thus far","The Rebuilding Sri Lanka programme, initiated to restore the country following the damage caused by Cyclone Ditwah, has received a total of Rs. 1,893 million in funding from domestic sources, overseas Sri Lankans, and various institutions, the Secretary to the Ministry of Finance, Dr. Harshana Suriyapperuma has stated. MORE..",LIVE🔴Ada Derana Prime Time News Bulletin 6.55 pm,https://www.adaderana.lk/news/115824/rebuilding-sri-lanka-fund-receives-rs-1893-million-thus-far,ada_derana,weather,cyclones,Sri Lanka,Weather advisory in effect. Minor inconveniences possible.,low,[],2025-12-10T20:47:42.010889,2025-12-10T20:47:42.010983
1765379862011,"Over 50,000 tourists arrive in first eight days of December","A total of 50,222 tourists have arrived in the country thus far in December, data from the Sri Lanka Tourism Development Authority (SLTDA) shows. MORE..",LIVE🔴Ada Derana Prime Time News Bulletin 6.55 pm,https://www.adaderana.lk/news/115823/over-50000-tourists-arrive-in-first-eight-days-of-december,ada_derana,general,general_news,Sri Lanka,General news update for public information,info,[],2025-12-10T20:47:42.011808,2025-12-10T20:47:42.011887
1765379862012,"Landslide in Bogahapathana, no injuries or casualties reported","A landslide has been reported in Bogahapathana, Meegahakiula. MORE..",LIVE🔴Ada Derana Prime Time News Bulletin 6.55 pm,https://www.adaderana.lk/news/115821/landslide-in-bogahapathana-no-injuries-or-casualties-reported,ada_derana,weather,landslides,Sri Lanka,Weather advisory in effect. Minor inconveniences possible.,low,[],2025-12-10T20:47:42.012841,2025-12-10T20:47:42.012934
1765380216199,Thriposha company hands over Rs. 100 mln in dividends to Treasury,Sri Lanka Thriposha Limited has General Treasury handed over a sum of Rs. 100 million to the General Treasury as dividends. MORE..,LIVE🔴Ada Derana Prime Time News Bulletin 6.55 pm,https://www.adaderana.lk/news/115841/thriposha-company-hands-over-rs-100-mln-in-dividends-to-treasury,ada_derana,general,general_news,Sri Lanka,General news update for public information,info,[],2025-12-10T20:53:36.199428,2025-12-10T20:53:36.199556
1765380216206,Amended timetable of 2025 A/L examination released,"The Ministry of Education has decided that the subjects of the 2025 G.C.E. Advanced Level (A/L) examination which were postponed due to the adverse weather conditions in Sri Lanka will now be conducted from January 12 to January 20, 2026. MORE..",LIVE🔴Ada Derana Prime Time News Bulletin 6.55 pm,https://www.adaderana.lk/news/115840/amended-timetable-of-2025-al-examination-released,ada_derana,weather,weather_general,Sri Lanka,Weather information update for planning purposes.,info,[],2025-12-10T20:53:36.206342,2025-12-10T20:53:36.206411
1765380216207,Notice on reopening preschools and early childhood development centers,All preschools and early childhood development centers that were closed due to the emergency disaster situation and are now deemed safe to resume operations will be reopened from 16 December 2025. MORE..,LIVE🔴Ada Derana Prime Time News Bulletin 6.55 pm,https://www.adaderana.lk/news/115839/notice-on-reopening-preschools-and-early-childhood-development-centers-,ada_derana,safety,rescue_operations,Sri Lanka,Emergency safety situation requiring immediate attention and precautions.,high,[],2025-12-10T20:53:36.207530,2025-12-10T20:53:36.207609
1765380216213,Russias first aircraft carrying 35 tons of humanitarian aid arrives in Sri Lanka,Russia has dispatched a consignment of 35 metric tons of humanitarian aid to Sri Lanka following the impact of Cyclone Ditwah. MORE..,LIVE🔴Ada Derana Prime Time News Bulletin 6.55 pm,https://www.adaderana.lk/news/115838/russias-first-aircraft-carrying-35-tons-of-humanitarian-aid-arrives-in-sri-lanka,ada_derana,weather,cyclones,Sri Lanka,Weather information update for planning purposes.,info,[],2025-12-10T20:53:36.213661,2025-12-10T20:53:36.213742
1765380216214,Australia and UNFPA partner to protect women and girls in cyclone-affected Sri Lanka,"Australia and the United Nations Population Fund (UNFPA) have partnered to deliver urgent humanitarian assistance to protect women and girls across Sri Lanka, affected by catastrophic floods and landslides triggered by Cyclone Ditwah, one of the most devastating climate-related disasters to strike the island nation in recent years. MORE..",LIVE🔴Ada Derana Prime Time News Bulletin 6.55 pm,https://www.adaderana.lk/news/115837/australia-and-unfpa-partner-to-protect-women-and-girls-in-cyclone-affected-sri-lanka,ada_derana,weather,floods,Sri Lanka,Severe weather conditions posing risks to public safety. Follow official warnings.,high,[],2025-12-10T20:53:36.214795,2025-12-10T20:53:36.214866
1765380216225,Deepavali inscribed on UNESCOs Intangible Cultural Heritage list,"Deepavali  the festival of lights  was on Wednesday (December 10, 2025) inscribed on the UNESCOs Representative List of the Intangible Cultural Heritage of Humanity, sparking celebrations to mark the earning of the coveted tag. MORE..",LIVE🔴Ada Derana Prime Time News Bulletin 6.55 pm,https://www.adaderana.lk/news/115836/deepavali-inscribed-on-unescos-intangible-cultural-heritage-list,ada_derana,community,community_general,Sri Lanka,General information update for public awareness.,info,[],2025-12-10T20:53:36.225117,2025-12-10T20:53:36.225243
1765380216226,UAE continues to send aid to assist flood-hit Sri Lanka,The UAEs eight humanitarian aid aircraft has arrived in Sri Lanka on Tuesday in efforts to support the country following deadly floods and landslides. MORE..,LIVE🔴Ada Derana Prime Time News Bulletin 6.55 pm,https://www.adaderana.lk/news/115835/uae-continues-to-send-aid-to-assist-flood-hit-sri-lanka,ada_derana,weather,floods,Sri Lanka,Severe weather conditions posing risks to public safety. Follow official warnings.,high,[],2025-12-10T20:53:36.226383,2025-12-10T20:53:36.226463
1765380216228,Advisory issued for severe lightning,An Amber advisory has been issued by the Department of Meteorology for severe lightning in the Western and Sabaragamuwa provinces and in Galle and Matara Districts. MORE..,LIVE🔴Ada Derana Prime Time News Bulletin 6.55 pm,https://www.adaderana.lk/news/115834/advisory-issued-for-severe-lightning,ada_derana,general,general_news,Sri Lanka,General news update for public information,info,[],2025-12-10T20:53:36.227982,2025-12-10T20:53:36.228032
1765380216231,"Significant flooding reported after heavy rainfall in Jeddah, Saudi Arabia","Jeddah, Saudi Arabia has experienced heavy rainfall that has led to significant flooding and traffic congestion across the city. MORE..",LIVE🔴Ada Derana Prime Time News Bulletin 6.55 pm,https://www.adaderana.lk/news/115833/significant-flooding-reported-after-heavy-rainfall-in-jeddah-saudi-arabia,ada_derana,weather,rainfall_alerts,Sri Lanka,Weather-related disruptions expected. Stay informed about updates.,medium,[],2025-12-10T20:53:36.231082,2025-12-10T20:53:36.231500
1765380216233,Greek Bond case: Ex-CBSL Governor Cabraal released,"Former Central Bank Governor Ajith Nivard Cabraal has been released from the case pertaining to the 2012 purchase of Greek Bonds, subject to conditions, Ada Derana reporter said. MORE..",LIVE🔴Ada Derana Prime Time News Bulletin 6.55 pm,https://www.adaderana.lk/news/115832/greek-bond-case-ex-cbsl-governor-cabraal-released,ada_derana,general,general_news,Sri Lanka,General news update for public information,info,[],2025-12-10T20:53:36.233601,2025-12-10T20:53:36.233661
1765380216234,Case against Yoshitha and grandmother adjourned pending Daisy Forrests medical report,"The Attorney General informed the Colombo High Court today (10) that Daisy Forrest, the grandmother of Yoshitha Rajapaksa and a defendant in a case filed under the Prevention of Money Laundering Act, is scheduled to undergo a psychiatric medical report tomorrow by the Colombo Judicial Medical Officer. MORE..",LIVE🔴Ada Derana Prime Time News Bulletin 6.55 pm,https://www.adaderana.lk/news/115831/case-against-yoshitha-and-grandmother-adjourned-pending-daisy-forrests-medical-report,ada_derana,crime,court_legal_updates,Colombo,Law enforcement update for public information.,info,[],2025-12-10T20:53:36.234234,2025-12-10T20:53:36.234288
1765380216235,Homeowners in landslide-prone areas provided with reports on risk level: NBRO,The National Building Research Organisation (NBRO) has extended landslide warnings issued to several areas based on current ground conditions and weather forecasts. MORE..,LIVE🔴Ada Derana Prime Time News Bulletin 6.55 pm,https://www.adaderana.lk/news/115830/homeowners-in-landslide-prone-areas-provided-with-reports-on-risk-level-nbro-,ada_derana,weather,landslides,Sri Lanka,Weather-related disruptions expected. Stay informed about updates.,medium,[],2025-12-10T20:53:36.235034,2025-12-10T20:53:36.235089
1765380216236,Heavy vehicles barred from using road over Kotmale Dam: Mahaweli Authority,"Heavy vehicles have been barred from using the road over the Kotmale Dam, the Mahaweli Development Authority (MDA) has announced. MORE..",LIVE🔴Ada Derana Prime Time News Bulletin 6.55 pm,https://www.adaderana.lk/news/115829/heavy-vehicles-barred-from-using-road-over-kotmale-dam-mahaweli-authority,ada_derana,traffic,road_accident,Sri Lanka,Traffic information update for public awareness.,info,[],2025-12-10T20:53:36.236553,2025-12-10T20:53:36.236594
1765380216237,Kolonna Pradeshiya Sabhas budget defeated for the second time,"The annual budget of the Kolonna Pradeshiya Sabha, which is controlled by the National Peoples Power (NPP), has been defeated for the second time. MORE..",LIVE🔴Ada Derana Prime Time News Bulletin 6.55 pm,https://www.adaderana.lk/news/115828/kolonna-pradeshiya-sabhas-budget-defeated-for-the-second-time,ada_derana,general,general_news,Sri Lanka,General news update for public information,info,[],2025-12-10T20:53:36.237627,2025-12-10T20:53:36.237698
1765380216238,Family dog assists in locating bodies of seven victims in Ambokka landslide,"Highlands surrounding the Ambokka village within the Pallepola Divisional Secretariat area in Matale, have reportedly become increasingly unstable following recent heavy rains. MORE..",LIVE🔴Ada Derana Prime Time News Bulletin 6.55 pm,https://www.adaderana.lk/news/115827/family-dog-assists-in-locating-bodies-of-seven-victims-in-ambokka-landslide,ada_derana,weather,rainfall_alerts,Sri Lanka,Weather advisory in effect. Minor inconveniences possible.,low,[],2025-12-10T20:53:36.238459,2025-12-10T20:53:36.238508
1765380216239,H-1B visa appointments postponed for many Indians amid US Social Media rules,The US State Departments new social media vetting policy has triggered massive disruptions for H-1B visa applicants in India as many appointments have been postponed to next year. The US Embassy in India issued an advisory to the visa applicants on Tuesday night. MORE..,LIVE🔴Ada Derana Prime Time News Bulletin 6.55 pm,https://www.adaderana.lk/news/115826/h-1b-visa-appointments-postponed-for-many-indians-amid-us-social-media-rules,ada_derana,government,government_general,Sri Lanka,Policy changes announced. Impact on services expected.,medium,[],2025-12-10T20:53:36.239219,2025-12-10T20:53:36.239280
1765380216240,Google Maps begins updating Sri Lankas road network  Minister,"Google Maps has commenced updating information pertaining Sri Lankas road network covering around 12,000 kilometers, Minister of Transport Bimal Ratnayake has stated. MORE..",LIVE🔴Ada Derana Prime Time News Bulletin 6.55 pm,https://www.adaderana.lk/news/115825/google-maps-begins-updating-sri-lankas-road-network-minister,ada_derana,traffic,bus_issues,Sri Lanka,Traffic information update for public awareness.,info,[],2025-12-10T20:53:36.240833,2025-12-10T20:53:36.240879
1765380216241,"Rebuilding Sri Lanka Fund receives Rs. 1,893 million thus far","The Rebuilding Sri Lanka programme, initiated to restore the country following the damage caused by Cyclone Ditwah, has received a total of Rs. 1,893 million in funding from domestic sources, overseas Sri Lankans, and various institutions, the Secretary to the Ministry of Finance, Dr. Harshana Suriyapperuma has stated. MORE..",LIVE🔴Ada Derana Prime Time News Bulletin 6.55 pm,https://www.adaderana.lk/news/115824/rebuilding-sri-lanka-fund-receives-rs-1893-million-thus-far,ada_derana,weather,cyclones,Sri Lanka,Weather advisory in effect. Minor inconveniences possible.,low,[],2025-12-10T20:53:36.241669,2025-12-10T20:53:36.241729
1765380216242,"Over 50,000 tourists arrive in first eight days of December","A total of 50,222 tourists have arrived in the country thus far in December, data from the Sri Lanka Tourism Development Authority (SLTDA) shows. MORE..",LIVE🔴Ada Derana Prime Time News Bulletin 6.55 pm,https://www.adaderana.lk/news/115823/over-50000-tourists-arrive-in-first-eight-days-of-december,ada_derana,general,general_news,Sri Lanka,General news update for public information,info,[],2025-12-10T20:53:36.242420,2025-12-10T20:53:36.242471
1765380216243,"Landslide in Bogahapathana, no injuries or casualties reported","A landslide has been reported in Bogahapathana, Meegahakiula. MORE..",LIVE🔴Ada Derana Prime Time News Bulletin 6.55 pm,https://www.adaderana.lk/news/115821/landslide-in-bogahapathana-no-injuries-or-casualties-reported,ada_derana,weather,landslides,Sri Lanka,Weather advisory in effect. Minor inconveniences possible.,low,[],2025-12-10T20:53:36.243161,2025-12-10T20:53:36.243206
